Date,Open,High,Low,Close,Volume,Adj Close
2016-07-01,0.145,0.145,0.145,0.145,10000,0.145
2016-06-30,0.11,0.11,0.11,0.11,000,0.11
2016-06-29,0.11,0.11,0.11,0.11,000,0.11
2016-06-28,0.11,0.11,0.11,0.11,000,0.11
2016-06-27,0.11,0.11,0.11,0.11,1000,0.11
2016-06-24,0.10,0.10,0.10,0.10,000,0.10
2016-06-23,0.10,0.10,0.10,0.10,100,0.10
2016-06-22,0.10,0.10,0.10,0.10,000,0.10
2016-06-21,0.10,0.10,0.10,0.10,000,0.10
2016-06-20,0.10,0.10,0.10,0.10,46400,0.10
2016-06-17,0.10,0.10,0.10,0.10,3600,0.10
2016-06-16,0.10,0.10,0.10,0.10,000,0.10
2016-06-15,0.10,0.10,0.10,0.10,6400,0.10
2016-06-14,0.10,0.10,0.10,0.10,000,0.10
2016-06-13,0.10,0.10,0.10,0.10,000,0.10
2016-06-10,0.10,0.10,0.10,0.10,000,0.10
2016-06-09,0.10,0.10,0.10,0.10,000,0.10
2016-06-08,0.10,0.10,0.10,0.10,000,0.10
2016-06-07,0.10,0.10,0.10,0.10,000,0.10
2016-06-06,0.10,0.10,0.10,0.10,000,0.10
2016-06-03,0.10,0.10,0.10,0.10,3600,0.10
2016-06-02,0.14,0.14,0.14,0.14,000,0.14
2016-06-01,0.14,0.14,0.14,0.14,000,0.14
2016-05-31,0.14,0.14,0.14,0.14,000,0.14
2016-05-30,0.14,0.14,0.14,0.14,10000,0.14
2016-05-27,0.14,0.14,0.14,0.14,000,0.14
2016-05-26,0.14,0.14,0.14,0.14,000,0.14
2016-05-25,0.14,0.14,0.14,0.14,19300,0.14
2016-05-24,0.13,0.14,0.13,0.14,69900,0.14
2016-05-23,0.095,0.13,0.095,0.13,105500,0.13
2016-05-20,0.12,0.12,0.12,0.12,000,0.12
2016-05-19,0.12,0.12,0.12,0.12,000,0.12
2016-05-18,0.12,0.12,0.12,0.12,5000,0.12
2016-05-17,0.13,0.13,0.13,0.13,000,0.13
2016-05-16,0.13,0.13,0.13,0.13,000,0.13
2016-05-13,0.13,0.13,0.13,0.13,000,0.13
2016-05-12,0.13,0.13,0.13,0.13,000,0.13
2016-05-11,0.13,0.13,0.13,0.13,000,0.13
2016-05-10,0.13,0.13,0.13,0.13,000,0.13
2016-05-09,0.13,0.13,0.13,0.13,000,0.13
2016-05-06,0.13,0.13,0.13,0.13,105000,0.13
2016-05-05,0.14,0.14,0.14,0.14,100000,0.14
2016-05-04,0.17,0.17,0.17,0.17,10000,0.17
2016-05-03,0.175,0.175,0.17,0.17,50000,0.17
2016-05-02,0.19,0.19,0.19,0.19,000,0.19
2016-04-29,0.19,0.19,0.19,0.19,000,0.19
2016-04-28,0.19,0.19,0.19,0.19,000,0.19
2016-04-27,0.19,0.19,0.19,0.19,000,0.19
