Date,Open,High,Low,Close,Volume,Adj Close
2016-07-01,0.003,0.003,0.003,0.003,000,0.03
2016-06-30,0.003,0.003,0.003,0.003,000,0.03
2016-06-29,0.003,0.003,0.003,0.003,000,0.03
2016-06-28,0.0003,0.0003,0.0003,0.0003,000,0.003
2016-06-27,0.0003,0.0003,0.0003,0.0003,000,0.003
2016-06-24,0.0003,0.0003,0.0003,0.0003,000,0.003
2016-06-23,0.0003,0.0003,0.0003,0.0003,000,0.003
2016-06-22,0.0003,0.0003,0.0003,0.0003,99900,0.003
2016-06-21,0.0004,0.0004,0.0004,0.0004,1999900,0.004
2016-06-20,0.0004,0.0004,0.0004,0.0004,000,0.004
2016-06-17,0.0004,0.0004,0.0004,0.0004,100000,0.004
2016-06-16,0.0004,0.0004,0.0004,0.0004,100000,0.004
2016-06-15,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-06-14,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-06-13,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-06-10,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-06-09,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-06-08,0.0005,0.0005,0.0005,0.0005,200000,0.005
2016-06-07,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-06-06,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-06-03,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-06-02,0.0005,0.0005,0.0005,0.0005,50000,0.005
2016-06-01,0.0005,0.0005,0.0005,0.0005,36800,0.005
2016-05-31,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-05-30,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-05-27,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-05-26,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-05-25,0.0005,0.0005,0.0005,0.0005,750000,0.005
2016-05-24,0.0005,0.0005,0.0005,0.0005,3379800,0.005
2016-05-23,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-05-20,0.0005,0.0005,0.0005,0.0005,4843000,0.005
2016-05-19,0.0005,0.0005,0.0005,0.0005,3500000,0.005
2016-05-18,0.0006,0.0006,0.0006,0.0006,000,0.006
2016-05-17,0.0006,0.0006,0.0006,0.0006,321800,0.006
2016-05-16,0.0005,0.0005,0.0005,0.0005,4887800,0.005
2016-05-13,0.0004,0.0005,0.0004,0.0005,4277600,0.005
2016-05-12,0.0004,0.0004,0.0004,0.0004,10178600,0.004
2016-05-11,0.0004,0.0004,0.0004,0.0004,000,0.004
2016-05-10,0.0004,0.0004,0.0004,0.0004,000,0.004
2016-05-09,0.0004,0.0004,0.0004,0.0004,2897600,0.004
2016-05-06,0.0005,0.0005,0.0005,0.0005,000,0.005
2016-05-05,0.0005,0.0005,0.0005,0.0005,90000,0.005
