Date,Symbol,Order,Shares
2014-06-13,BKI,SELL,6024.09638554
2014-07-02,BKI,BUY,6024.09638554
2015-01-23,BKI,SELL,6060.60606061
2015-01-25,BKI,BUY,6060.60606061
2016-03-20,BKI,SELL,6097.56097561
2016-03-24,BKI,BUY,6097.56097561
2016-03-26,BKI,SELL,6918.97875874
2016-03-28,BKI,BUY,6918.97875874
2016-03-31,BKI,SELL,6172.83950617
2016-04-03,BKI,BUY,6172.83950617
